special_ability_phases_tables
35
duration	effect_type	id	requested_stance	unbreakable	cant_move	freeze_fatigue	fatigue_change_ratio	inspiration_aura_range_mod	ability_recharge_change	hp_change_frequency	heal_amount	damage_chance	damage_amount	max_damaged_entites	heal_amount_duplicate	resurrect	mana_regen_mod	mana_max_depletion_mod	imbue_magical	imbue_ignition	imbue_contact	phase_display	phase_audio	recharge_time	is_hidden_in_ui	affects_allies	affects_enemies	replenish_ammo	composite_scene_group
55	negative	wh2_dlc11_item_abilities_slann_gold		False	False	False	0	0	0	0	0	0	0	-1	0	False	-0.3	0	False	0		wh2_main_generic_debuff_wom	wh2_dlc11_ability_cst_negative	-1	False	False	True	0	
-1	positive	wh2_dlc11_item_passive_helm_of_the_kraken		False	False	False	0	0	0	0.5	2	0	0	0	2	False	0	0	False	0		wh_main_generic_hp_regen_passive		-1	False	True	True	0	
15	positive	wh2_dlc11_item_passive_the_bordeleaux_flabellum		False	False	False	0	0	-10	0	0	0	0	-1	0	False	0.15	0	False	0		wh_main_generic_buff_morale_passive		-1	False	True	True	0	
34	positive	wh2_dlc11_lord_abilities_claws_of_mourkain		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive_banner	120	False	False	True	0	
30	positive	wh2_dlc11_lord_abilities_dark_protection		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_buff_defence	wh_ability_positive_banner	90	False	False	False	0	
22	positive	wh2_dlc11_lord_abilities_dreaded_duelist		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_buff_defence_attack	wh_ability_positive_banner	-1	False	True	True	0	
32	positive	wh2_dlc11_lord_abilities_ghoul_king_of_ushoran		False	False	False	0	0	0	0.5	24	0	0	0	24	False	0	0	False	0		wh_main_generic_hp_regen	wh_ability_positive_banner	120	False	False	False	0	
28	positive	wh2_dlc11_lord_abilities_heart_piercing		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0	wh_dlc06_unit_contact_sundered_armour	wh_main_generic_buff_attack	wh_ability_positive_banner	120	False	False	False	0	
32	positive	wh2_dlc11_lord_abilities_lightning_reflexes		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh2_main_generic_buff_speed_passive	wh_ability_positive_one_shot	90	False	False	False	0	
15	positive	wh2_dlc11_lord_abilities_mananns_luck		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_ward_save_all	wh_ability_positive_banner	-1	False	False	False	0	
30	negative	wh2_dlc11_lord_abilities_power_siphon		False	False	False	0.18	0	15	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive	wh2_dlc11_ability_cst_negative	-1	False	True	True	0	
41	negative	wh2_dlc11_lord_abilities_seduction		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_debuff_attack	wh_ability_negative	120	False	False	True	0	
22	negative	wh2_dlc11_lord_abilities_song_of_enthrallment		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh2_dlc11_deep_debuff_attack	wh2_dlc11_ability_enthrallment	-1	False	True	True	0	
18	negative	wh2_dlc11_lord_abilities_spearfishers_net		False	True	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_dlc11_ability_spearfishers_net	wh_ability_negative	-1	False	False	True	0	
11	negative	wh2_dlc11_lord_abilities_storm_of_the_night		False	False	False	0	0	0	1	0	1	40	2	0	False	0	0	False	0		wh2_dlc11_lord_abilities_storm_of_the_night		-1	False	True	True	0	
26	positive	wh2_dlc11_lord_abilities_transfix		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0	wh_dlc06_unit_contact_discouraged	wh2_main_generic_buff_speed_passive	wh_ability_positive_one_shot	120	False	False	False	0	
-1	positive	wh2_dlc11_lord_passive_honour_or_death		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_morale_passive		-1	False	False	False	0	
-1	positive	wh2_dlc11_lord_passive_magical_void		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_buff_defence_passive		-1	False	True	True	0	
-1	negative	wh2_dlc11_lord_passive_merciless_slaver		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_debuff_morale_passive		-1	False	False	True	0	
4	negative	wh2_dlc11_lore_passive_kiss_of_the_deep		False	False	False	0	0	0	0.5	0	1	4	1	0	False	0	0	False	0				-1	False	False	True	0	
30	positive	wh2_dlc11_quest_battle_supply		False	False	False	-0.1	0	0	0.5	10	0	0	-1	10	False	0	0	False	0		wh_main_generic_hp_regen_passive		-1	False	True	True	1	
35	negative	wh2_dlc11_spell_deep_fog_of_the_damned		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_spell_heavens_curse_of_the_midnight_wind	wh2_dlc11_ability_fog_of_the_damned_debuff	-1	False	True	True	0	
35	negative	wh2_dlc11_spell_deep_fog_of_the_damned_upgraded		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_spell_heavens_curse_of_the_midnight_wind	wh2_dlc11_ability_fog_of_the_damned_debuff	-1	False	True	True	0	
10	negative	wh2_dlc11_spell_deep_krakens_pull		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_spell_heavens_curse_of_the_midnight_wind		-1	False	False	True	0	
36	positive	wh2_dlc11_spell_deep_spiteful_shot		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	True	0		wh2_dlc11_spell_deep_spiteful_shot	wh2_dlc11_spell_deep_spiteful_shot	-1	False	True	False	0	
72	positive	wh2_dlc11_spell_deep_spiteful_shot_upgraded		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	True	0		wh2_dlc11_spell_deep_spiteful_shot	wh2_dlc11_spell_deep_spiteful_shot	-1	False	True	False	0	
10	negative	wh2_dlc11_spell_deep_tidecall		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	False	True	0	
10	negative	wh2_dlc11_unit_contact_charmed		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0				-1	False	False	True	0	
10	negative	wh2_dlc11_unit_contact_disrupted		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0				-1	False	False	True	0	
10	negative	wh2_dlc11_unit_contact_monstrous_impact		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0				-1	False	False	True	0	
1	positive	wh2_dlc11_unit_passive_abandon_ship		False	False	False	0	0	0	1	0	1	1	1	0	False	0	0	False	0			wh2_dlc11_ability_abandon_ship	-1	False	True	True	0	
-1	positive	wh2_dlc11_unit_passive_extra_powder		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_dlc11_unit_passive_extra_powder		-1	False	True	True	0	
0.1	negative	wh2_dlc11_unit_passive_gaseous_demise_buffer		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_crumble_II	wh2_dlc11_gaseous_demise	-1	False	True	True	0	
1	negative	wh2_dlc11_unit_passive_gaseous_demise_death		False	False	False	0	0	0	0.1	0	1	1000	1	0	False	0	0	False	0		wh_main_generic_crumble_II		-1	False	True	True	0	
0.1	negative	wh2_dlc11_unit_passive_noxious_unstable_buffer		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_crumble_II	wh2_dlc11_gaseous_demise	-1	False	True	True	0	
-1	negative	wh2_dlc11_unit_passive_noxious_unstable_mark_ii		False	False	False	0	0	0	0.1	0	1	1000	1	0	False	0	0	False	0		wh_main_generic_crumble_II		-1	False	True	True	0	
-1	positive	wh2_dlc11_unit_passive_the_ravenous_dead		False	False	False	0	0	0	0.5	8	0	0	0	8	False	0	0	False	0				-1	False	True	True	0	
53	negative	wh2_dlc11_unit_passive_unbinding_deckhands_mob		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_bound_entity_energy_small	wh2_dlc13_ability_summon_unbinding_generic_small_phase_01	-1	False	True	True	0	
86	negative	wh2_dlc11_unit_passive_unbinding_gunnery_mob		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_bound_entity_energy_small	wh2_dlc13_ability_summon_unbinding_generic_small_phase_01	-1	False	True	True	0	
58	negative	wh2_dlc11_unit_passive_unbinding_knights_of_the_realm		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_bound_entity_energy_small	wh2_dlc13_ability_summon_unbinding_generic_small_phase_01	-1	False	True	True	0	
36	negative	wh2_dlc11_unit_passive_unbinding_rotting_prometheans		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_bound_entity_energy_large	wh2_dlc13_ability_summon_unbinding_generic_large_phase_01	-1	False	True	True	0	
42	negative	wh2_dlc11_unit_passive_unbinding_varghulf		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_bound_entity_energy_large	wh2_dlc13_ability_summon_unbinding_generic_large_phase_01	-1	False	True	True	0	
-1	positive	wh2_dlc11_weapon_passive_krakens_bane		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True	0	
16	negative	wh2_dlc12_army_abilities_warpstorm_doomrocket		False	False	False	0	0	0	1	0	0.6	12	4	0	False	0	0	False	0				-1	False	True	True	0	
13	negative	wh2_dlc12_character_abilities_brass_orb		False	False	False	0	0	0	1	0	0.6	12	8	0	False	0	0	False	0				-1	False	True	True	0	
18	positive	wh2_dlc12_character_abilities_supreme_shield_of_the_old_ones		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence	wh2_dlc12_ability_supreme_shield_of_the_old_ones	-1	False	True	True	0	
-1	positive	wh2_dlc12_item_passive_braid_of_bordeleaux		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True	0	
-1	negative	wh2_dlc12_item_passive_golden_death_mask		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True	0	
-1	positive	wh2_dlc12_item_passive_mask_of_heavens		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence_passive		-1	False	True	True	0	
21	positive	wh2_dlc12_item_passive_plaque_of_sotek		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_ward_save_all_passive		-1	False	True	True	0	
30	negative	wh2_dlc12_lord_abilities_drop_sphere_of_tepok		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh2_dlc12_drop_sphere_contact		-1	False	False	True	0	
40	positive	wh2_dlc12_lord_abilities_focus_instincts		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_buff_morale_passive		-1	False	True	False	0	
31	positive	wh2_dlc12_lord_abilities_master_of_the_skies		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence	wh_ability_positive_banner	-1	False	True	True	0	
29	positive	wh2_dlc12_lord_abilities_unlimited_power		False	False	False	0	0	0	0	0	0	0	-1	0	False	0.3	20	False	0		wh2_dlc12_ability_unlimited_power	wh2_dlc12_ability_unlimited_power	-1	False	True	True	0	
30	positive	wh2_dlc12_lord_abilities_warriors_crest		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True	0	
15	positive	wh2_dlc12_lord_passive_adrenaline_rush		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack		-1	False	True	True	0	
40	positive	wh2_dlc12_lord_passive_overload		False	False	False	0	0	0	0	0	0	0	-1	0	False	0.15	10	False	0		wh2_main_generic_buff_wom_banner	wh_ability_negative_one_shot	-1	False	True	True	0	
15	positive	wh2_dlc12_lord_passive_secondwind_serum		False	False	False	0	0	0	0.5	24	0	0	-1	24	False	0	0	False	0		wh_main_generic_hp_regen_passive		-1	False	True	True	0	
20	positive	wh2_dlc12_unit_abilities_refuse_to_die		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_morale	wh_ability_positive	-1	False	True	True	0	
25	positive	wh2_dlc12_unit_abilities_shield_of_chaqua		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence	wh_ability_positive_aoe	-1	False	True	True	0	
18	positive	wh2_dlc12_unit_abilities_toad_rage		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True	0	
20	negative	wh2_dlc12_unit_contact_flammable		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0				-1	False	False	True	0	
30	negative	wh2_dlc12_unit_contact_sundered_armour		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0				-1	False	False	True	0	
10	negative	wh2_dlc12_unit_contact_suppressive_fire		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0				-1	False	False	True	0	
-1	positive	wh2_dlc12_unit_passive_arcane_configuration		False	False	False	0	0	0	0	0	0	0	-1	0	False	0.03	0	False	0				-1	False	True	True	0	
-1	positive	wh2_dlc12_unit_passive_blade_swirl		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0	wh_dlc06_unit_contact_sundered_armour			-1	False	True	True	0	
-1	positive	wh2_dlc12_unit_passive_demagoguery		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence_morale_passive		-1	False	True	True	0	
5	positive	wh2_dlc12_unit_passive_endless_drum		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack		-1	False	True	True	0.03	
-1	positive	wh2_dlc12_unit_passive_portent_of_warding		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_ward_save_all_passive		-1	False	True	True	0	
-1	positive	wh2_dlc12_unit_passive_the_best_defence		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence_passive		-1	False	True	True	0	
-1	positive	wh2_dlc12_unit_passive_witness_me		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack		-1	False	True	True	0	
10	negative	wh2_dlc12_unit_passive_zzzap		False	False	False	0	0	10	0	0	0	0	0	0	False	0	0	False	0				-1	False	False	True	0	
-1	positive	wh2_dlc12_weapon_passive_blade_of_the_ancient_skies		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True	0	
-1	positive	wh2_dlc12_weapon_passive_blade_of_the_serpents_tongue		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0	wh_main_unit_contact_poison	wh_main_generic_buff_attack_passive		-1	False	True	True	0	
-1	negative	wh2_dlc13_armour_passive_obsinite_plate		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True	0	
12	positive	wh2_dlc13_army_abilities_protection_of_quetzl		True	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_dlc13_abilities_protection_of_quetzl	wh2_dlc13_ability_protection_of_quetzl	-1	False	True	True	0	
20	positive	wh2_dlc13_army_abilities_protection_of_quetzl_upgraded		True	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_dlc13_abilities_protection_of_quetzl	wh2_dlc13_ability_protection_of_quetzl	-1	False	True	True	0	
7	positive	wh2_dlc13_character_abilities_patch_up		False	False	False	0	0	0	0.5	48	0	0	0	48	False	0	0	False	0		wh_main_generic_hp_regen	wh_ability_positive	-1	False	True	True	0	
16	negative	wh2_dlc13_character_ability_big_boom_contact		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_defence_passive		-1	False	False	True	0	
32	positive	wh2_dlc13_character_ability_hunters_call		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence_morale_passive	wh_ability_positive_aoe	-1	False	True	True	0	
9	negative	wh2_dlc13_character_ability_ishas_rain_contact		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_banner		-1	False	False	True	0	
180	positive	wh2_dlc13_final_battle_abilities_shield_of_the_old_ones		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence	wh2_main_ability_shield_of_the_old_ones	-1	False	True	True	0	
5	positive	wh2_dlc13_final_battle_character_abilities_jorek_ammo_replenishment		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_shadow_buff_attack_passive	wh_ability_positive_aoe	45	False	True	False	0.1	
-1	negative	wh2_dlc13_final_battle_character_abilities_rodrik_ward_save_reduction		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_defence	wh_ability_negative_aoe	-1	False	False	True	0	
23	positive	wh2_dlc13_item_abilities_shield_of_aeons		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence	wh_ability_positive_aoe	-1	False	True	True	0	
-1	positive	wh2_dlc13_item_passive_band_of_loyalty		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_ward_save_all_passive		-1	False	False	False	0	
-1	positive	wh2_dlc13_item_passive_golden_tributes		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True	0	
1.1	positive	wh2_dlc13_item_passive_resilient_spirit		False	False	False	0	0	0	1	600	0	0	-1	600	False	0	0	False	0		wh2_main_unit_passive_rebirth		-1	False	True	True	0	
24	negative	wh2_dlc13_lord_abilities_aura_of_inertia		False	False	False	0.09	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_morale	wh_ability_negative_aoe	-1	False	True	True	0	
33	positive	wh2_dlc13_lord_abilities_funnel_of_flame		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	1		wh2_dlc13_lord_abilities_hail_of_fire	wh2_dlc13_ability_hail_of_fire	-1	False	True	True	0	
22	positive	wh2_dlc13_lord_abilities_hail_of_fire		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	1		wh2_dlc13_lord_abilities_hail_of_fire	wh2_dlc13_ability_hail_of_fire	-1	False	True	True	0	
11	negative	wh2_dlc13_lord_abilities_hunters_snare		False	True	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_dlc05_ability_pray_of_anath_raema	wh2_main_unit_abilities_snare_net	-1	False	True	True	0	
22	negative	wh2_dlc13_lord_abilities_hunters_trap		False	True	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_dlc05_ability_pray_of_anath_raema	wh2_main_unit_abilities_snare_net	-1	False	True	True	0	
16	negative	wh2_dlc13_lord_abilities_miasma_of_despair		False	False	False	0.09	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_morale	wh2_dlc13_ability_miasma_of_despair	-1	False	True	True	0	
35	positive	wh2_dlc13_lord_abilities_monstrous_strength		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True	0	
18	negative	wh2_dlc13_lord_abilities_oil_flask		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	False	True	0	
17	positive	wh2_dlc13_lord_abilities_primal_roar		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive_aoe	-1	False	True	True	0	
24	positive	wh2_dlc13_lord_abilities_rock_of_itza		False	False	False	-0.09	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence	wh_ability_positive	-1	False	True	True	0	
-1	positive	wh2_dlc13_lord_passive_endurance_aura		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True	0	
-1	positive	wh2_dlc13_lord_passive_fleet_footed		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True	0	
-1	positive	wh2_dlc13_lord_passive_merely_a_fleshwound		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True	0	
-1	positive	wh2_dlc13_lord_passive_to_the_death		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True	0	
-1	positive	wh2_dlc13_lord_passive_trueshot_aura		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True	0	
-1	positive	wh2_dlc13_unit_abilities_bathed_in_blood		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True	0	
-1	negative	wh2_dlc13_unit_abilities_blinding_radiance		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True	0	
-1	negative	wh2_dlc13_unit_passive_dread_aversion		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence_morale_passive		-1	False	True	True	0	
-1	positive	wh2_dlc13_unit_passive_grim_resolve		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence_morale_passive		-1	False	True	True	0	
33	negative	wh2_dlc13_weapon_abilities_averland_runefang		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_dlc05_spell_shadow_the_enfeebling_foe	wh_ability_negative	-1	False	True	True	0	
39	positive	wh2_dlc13_weapon_abilities_drakwald_runefang		False	False	False	-0.09	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True	0	
24	negative	wh2_dlc13_weapon_abilities_hochland_runefang		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_spell_metal_plague_of_rust	wh_ability_negative_aoe	-1	False	True	True	0	
24	positive	wh2_dlc13_weapon_abilities_mace_of_ulumak		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True	0	
22	negative	wh2_dlc13_weapon_abilities_nordland_runefang		False	False	False	0	0	0	0.5	0	0.15	3	9	0	False	0	0	False	0		wh_main_hero_abilities_accusation	wh_ability_negative_aoe	-1	False	True	True	0	
27	positive	wh2_dlc13_weapon_abilities_ostermark_runefang		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_shadow_buff_attack_passive	wh_ability_positive_aoe	-1	False	True	True	0	
38	positive	wh2_dlc13_weapon_abilities_ostland_runefang		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True	0	
41	positive	wh2_dlc13_weapon_abilities_talabecland_runefang		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0	wh_dlc06_unit_contact_sundered_armour	wh_main_shadow_buff_attack_passive	wh_ability_positive	-1	False	True	True	0	
29	negative	wh2_dlc13_weapon_abilities_wissenland_runefang		False	False	False	0.09	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive	wh_ability_negative	-1	False	True	True	0	
-1	negative	wh2_dlc13_weapon_passive_solland_runefang		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True	0	
-1	positive	wh2_dlc13_weapon_passive_stirland_runefang		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True	0	
30	positive	wh2_dlc14_character_abilities_from_the_shadows		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence	wh_ability_positive	-1	False	True	False	0	
-1	negative	wh2_dlc14_character_abilities_henri_le_massif_exploit_weakness		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_defence	wh_ability_negative_aoe	-1	False	False	True	0	
-1	negative	wh2_dlc14_character_passive_discombobulate		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_morale_passive	wh_ability_negative_aoe	-1	False	False	True	0	
10	negative	wh2_dlc14_contact_maddening		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	False	True	0	
-1	negative	wh2_dlc14_item_passive_idol_of_darkness		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_main_generic_buff_speed_passive		-1	False	True	True	0	
-1	negative	wh2_dlc14_item_passive_the_cloak_of_shadows		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_defence_passive		-1	False	True	True	0	
17	positive	wh2_dlc14_lord_abilities_beastslaver		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True	0	
9	positive	wh2_dlc14_lord_abilities_bloodstorm		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0			wh_ability_positive_one_shot	-1	False	True	True	0	
7	negative	wh2_dlc14_lord_abilities_deathmasters_sigil		False	True	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0			wh_ability_negative_one_shot	-1	False	True	True	0	
31	negative	wh2_dlc14_lord_abilities_looming_dread		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_defence	wh_ability_negative	-1	False	True	True	0	
9	negative	wh2_dlc14_lord_abilities_reaper_of_souls		False	False	False	0	0	0	1	0	0.5	72	1	0	False	0	0	False	0		wh2_dlc14_abilities_reaper_of_souls	wh2_dlc14_ability_reaper_of_souls	-1	False	True	True	0	
9	positive	wh2_dlc14_lord_abilities_reaper_of_souls_miscast		False	False	False	0	0	0	0.5	24	0	0	0	24	False	0	0	False	0				-1	False	True	False	0	
22	positive	wh2_dlc14_lord_abilities_the_blood_price		False	False	False	0	0	0	2	0	0.75	60	1	0	False	0	0	False	0		wh2_dlc14_lord_abilities_the_blood_price	wh2_dlc14_ability_blood_price	-1	False	True	True	0	
12	negative	wh2_dlc14_lord_abilities_the_daemons_curse		False	False	False	0	0	0	0	0	0	0	1	0	False	0	0	False	0		wh2_dlc14_lord_abilities_the_daemons_curse	wh2_dlc14_ability_daemons_curse	-1	False	True	True	0	
12	negative	wh2_dlc14_lord_abilities_the_daemons_curse_miscast		False	False	False	0	0	0	2	0	0.75	110	1	0	False	0	0	False	0				-1	False	True	False	0	
21	positive	wh2_dlc14_lord_abilities_whiplash		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True	0	
-1	positive	wh2_dlc14_lord_passive_fleur_de_lys_banner		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence_attack_passive		-1	False	True	True	0	
-1	positive	wh2_dlc14_lord_passive_tzarkan		True	False	False	0	0	0	1	0	0.5	45	1	0	False	0	0	False	0				-1	False	True	True	0	
8	negative	wh2_dlc14_lore_passive_toxic_rain		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True	0	
